2013,7,29,0,0,0,829.71
2013,7,29,0,0,1,829.71
2013,7,29,0,0,3,829.71
2013,7,29,0,0,4,829.71
2013,7,29,0,0,6,845.2
2013,7,29,0,0,7,845.2
2013,7,29,0,0,8,845.2
2013,7,29,0,0,9,845.2
2013,7,29,0,0,10,845.2
2013,7,29,0,0,11,855.05
2013,7,29,0,0,12,855.05
2013,7,29,0,0,13,855.05
2013,7,29,0,0,14,855.05
2013,7,29,0,0,15,846.2
2013,7,29,0,0,16,846.2
2013,7,29,0,0,18,846.2
2013,7,29,0,0,19,846.2
2013,7,29,0,0,20,846.2
2013,7,29,0,0,21,838.72
2013,7,29,0,0,22,838.72
2013,7,29,0,0,23,850.75
2013,7,29,0,0,24,850.75
2013,7,29,0,0,25,850.75
2013,7,29,0,0,26,850.75
2013,7,29,0,0,27,850.75
2013,7,29,0,0,28,847.47
2013,7,29,0,0,29,847.47
2013,7,29,0,0,30,847.47
2013,7,29,0,0,31,847.47
2013,7,29,0,0,33,843.74
2013,7,29,0,0,34,843.74
2013,7,29,0,0,35,843.74
2013,7,29,0,0,36,843.74
2013,7,29,0,0,37,843.74
2013,7,29,0,0,38,843.37
2013,7,29,0,0,39,843.37
2013,7,29,0,0,40,843.37
2013,7,29,0,0,41,843.37
2013,7,29,0,0,42,848.37
2013,7,29,0,0,43,848.37
2013,7,29,0,0,44,848.37
2013,7,29,0,0,45,848.37
2013,7,29,0,0,46,850.99
2013,7,29,0,0,48,850.99
2013,7,29,0,0,49,850.99
2013,7,29,0,0,50,850.99
2013,7,29,0,0,51,839.87
2013,7,29,0,0,52,839.87
2013,7,29,0,0,53,845.98
2013,7,29,0,0,54,845.98
2013,7,29,0,0,55,845.98
2013,7,29,0,0,56,845.98
2013,7,29,0,0,57,844.09
2013,7,29,0,0,58,844.09
2013,7,29,0,0,59,844.09
2013,7,29,0,1,0,844.09
2013,7,29,0,1,1,844.09
2013,7,29,0,1,3,844.09
2013,7,29,0,1,4,844.09
2013,7,29,0,1,5,835.09
2013,7,29,0,1,6,835.09
2013,7,29,0,1,7,844.99
2013,7,29,0,1,8,844.99
2013,7,29,0,1,9,844.99
2013,7,29,0,1,10,844.99
2013,7,29,0,1,12,844.99
2013,7,29,0,1,13,825.25
2013,7,29,0,1,14,825.25
2013,7,29,0,1,15,825.85
2013,7,29,0,1,16,825.85
2013,7,29,0,1,17,824.46
2013,7,29,0,1,18,824.46
2013,7,29,0,1,19,824.46
2013,7,29,0,1,20,824.46
2013,7,29,0,1,21,821.82
2013,7,29,0,1,22,821.82
2013,7,29,0,1,23,821.82
2013,7,29,0,1,24,821.82
2013,7,29,0,1,25,821.82
2013,7,29,0,1,26,826.35
2013,7,29,0,1,27,826.35
2013,7,29,0,1,28,826.35
2013,7,29,0,1,29,823.84
2013,7,29,0,1,30,823.84
2013,7,29,0,1,31,823.84
2013,7,29,0,1,33,823.84
2013,7,29,0,1,34,823.84
2013,7,29,0,1,35,827.24
2013,7,29,0,1,36,827.24
2013,7,29,0,1,37,829.07
2013,7,29,0,1,38,829.07
2013,7,29,0,1,39,829.07
2013,7,29,0,1,40,829.07
2013,7,29,0,1,41,829.07
2013,7,29,0,1,42,834
2013,7,29,0,1,43,834
2013,7,29,0,1,44,834
2013,7,29,0,1,45,834
2013,7,29,0,1,46,834
2013,7,29,0,1,47,849.73
2013,7,29,0,1,49,849.73
2013,7,29,0,1,50,849.73
2013,7,29,0,1,51,849.73
2013,7,29,0,1,52,849.73
2013,7,29,0,1,53,825.75
2013,7,29,0,1,54,825.75
2013,7,29,0,1,55,838
2013,7,29,0,1,56,838
2013,7,29,0,1,57,838
2013,7,29,0,1,58,838
2013,7,29,0,1,59,822.47
2013,7,29,0,2,0,822.47
2013,7,29,0,2,1,822.47
2013,7,29,0,2,3,822.47
2013,7,29,0,2,4,822.47
2013,7,29,0,2,5,825.25
2013,7,29,0,2,6,825.25
2013,7,29,0,2,7,824.21
2013,7,29,0,2,8,824.21
2013,7,29,0,2,9,824.21
2013,7,29,0,2,10,824.21
