2013,8,9,0,0,0,958.85
2013,8,9,0,0,1,958.85
2013,8,9,0,0,2,958.58
2013,8,9,0,0,3,958.58
2013,8,9,0,0,4,975.3
2013,8,9,0,0,5,975.3
2013,8,9,0,0,6,975.3
2013,8,9,0,0,7,975.3
2013,8,9,0,0,8,975.3
2013,8,9,0,0,9,975.3
2013,8,9,0,0,10,975.3
2013,8,9,0,0,11,975.3
2013,8,9,0,0,12,982.13
2013,8,9,0,0,14,982.13
2013,8,9,0,0,15,982.13
2013,8,9,0,0,16,982.13
2013,8,9,0,0,17,982.13
2013,8,9,0,0,19,980.31
2013,8,9,0,0,20,980.31
2013,8,9,0,0,21,984.01
2013,8,9,0,0,22,984.01
2013,8,9,0,0,23,984.01
2013,8,9,0,0,24,984.01
2013,8,9,0,0,25,984.01
2013,8,9,0,0,26,972.39
2013,8,9,0,0,27,972.39
2013,8,9,0,0,28,972.39
2013,8,9,0,0,29,967.14
2013,8,9,0,0,30,967.14
2013,8,9,0,0,31,967.14
2013,8,9,0,0,32,967.14
2013,8,9,0,0,33,975.51
2013,8,9,0,0,34,975.51
2013,8,9,0,0,35,972.92
2013,8,9,0,0,37,972.92
2013,8,9,0,0,38,972.92
2013,8,9,0,0,39,972.92
2013,8,9,0,0,40,972.92
2013,8,9,0,0,41,967.87
2013,8,9,0,0,42,967.87
2013,8,9,0,0,43,967.87
2013,8,9,0,0,44,966.83
2013,8,9,0,0,46,966.83
2013,8,9,0,0,47,966.83
2013,8,9,0,0,48,966.83
2013,8,9,0,0,49,974.81
2013,8,9,0,0,50,974.81
2013,8,9,0,0,51,974.81
2013,8,9,0,0,52,968.91
2013,8,9,0,0,53,968.91
2013,8,9,0,0,54,968.91
2013,8,9,0,0,55,968.91
2013,8,9,0,0,56,968.91
2013,8,9,0,0,57,981.28
2013,8,9,0,0,58,981.28
2013,8,9,0,0,59,981.28
2013,8,9,0,1,0,981.28
2013,8,9,0,1,1,981.28
2013,8,9,0,1,3,981.28
2013,8,9,0,1,4,967.87
2013,8,9,0,1,5,967.87
2013,8,9,0,1,6,967.87
2013,8,9,0,1,8,967.87
2013,8,9,0,1,9,966.65
2013,8,9,0,1,10,966.65
2013,8,9,0,1,11,966.65
2013,8,9,0,1,12,966.65
2013,8,9,0,1,13,966.65
2013,8,9,0,1,14,961.05
2013,8,9,0,1,16,961.05
2013,8,9,0,1,17,961.05
2013,8,9,0,1,18,961.05
2013,8,9,0,1,19,960.02
2013,8,9,0,1,20,960.02
2013,8,9,0,1,21,960.02
2013,8,9,0,1,23,960.02
2013,8,9,0,1,24,960.91
2013,8,9,0,1,25,960.91
2013,8,9,0,1,26,960.91
2013,8,9,0,1,27,960.91
2013,8,9,0,1,28,960.91
2013,8,9,0,1,29,962.12
2013,8,9,0,1,30,962.12
2013,8,9,0,1,31,962.12
2013,8,9,0,1,32,962.12
2013,8,9,0,1,33,962.12
2013,8,9,0,1,34,959.69
2013,8,9,0,1,35,959.69
2013,8,9,0,1,36,958.07
2013,8,9,0,1,38,958.07
2013,8,9,0,1,39,958.07
2013,8,9,0,1,40,958.07
2013,8,9,0,1,41,924.67
2013,8,9,0,1,42,958.98
2013,8,9,0,1,43,958.98
2013,8,9,0,1,44,958.98
2013,8,9,0,1,45,958.98
2013,8,9,0,1,46,958.98
2013,8,9,0,1,48,958.98
2013,8,9,0,1,49,937.95
2013,8,9,0,1,50,957.77
2013,8,9,0,1,51,957.77
2013,8,9,0,1,52,957.77
2013,8,9,0,1,53,957.77
2013,8,9,0,1,54,954.96
2013,8,9,0,1,55,954.96
2013,8,9,0,1,56,954.96
2013,8,9,0,1,57,954.96
2013,8,9,0,1,58,954.96
2013,8,9,0,1,59,954.96
2013,8,9,0,2,0,954.96
2013,8,9,0,2,1,954.96
2013,8,9,0,2,2,954.96
2013,8,9,0,2,3,954.96
2013,8,9,0,2,4,954.96
2013,8,9,0,2,5,954.96
2013,8,9,0,2,6,954.96
2013,8,9,0,2,8,956.34
2013,8,9,0,2,9,956.34
2013,8,9,0,2,10,956.34
2013,8,9,0,2,11,956.34
2013,8,9,0,2,12,956.34
2013,8,9,0,2,13,956.34
2013,8,9,0,2,15,956.34
2013,8,9,0,2,16,956.34
2013,8,9,0,2,17,955.48
2013,8,9,0,2,18,955.48
2013,8,9,0,2,19,955.48
2013,8,9,0,2,20,955.48
2013,8,9,0,2,21,963.69
2013,8,9,0,2,23,963.69
2013,8,9,0,2,24,963.69
2013,8,9,0,2,25,963.69
2013,8,9,0,2,26,963.69
2013,8,9,0,2,27,956.38
2013,8,9,0,2,28,956.38
2013,8,9,0,2,30,956.38
2013,8,9,0,2,31,956.38
2013,8,9,0,2,32,956.38
2013,8,9,0,2,33,956.38
2013,8,9,0,2,34,956.38
2013,8,9,0,2,35,956.38
2013,8,9,0,2,36,956.38
2013,8,9,0,2,37,954.62
2013,8,9,0,2,39,954.62
2013,8,9,0,2,40,954.62
2013,8,9,0,2,41,954.62
2013,8,9,0,2,42,954.62
2013,8,9,0,2,43,957.77
2013,8,9,0,2,44,957.77
2013,8,9,0,2,45,957.77
2013,8,9,0,2,46,957.77
2013,8,9,0,2,47,957.77
2013,8,9,0,2,48,957.77
2013,8,9,0,2,49,957.77
2013,8,9,0,2,50,956.03
2013,8,9,0,2,51,956.03
2013,8,9,0,2,52,961.6
2013,8,9,0,2,54,961.6
2013,8,9,0,2,55,961.6
2013,8,9,0,2,56,960.88
2013,8,9,0,2,57,960.88
2013,8,9,0,2,58,960.88
2013,8,9,0,2,59,960.88
2013,8,9,0,3,0,957.77
2013,8,9,0,3,1,957.77
2013,8,9,0,3,2,957.77
2013,8,9,0,3,3,957.77
2013,8,9,0,3,4,957.21
2013,8,9,0,3,5,957.21
2013,8,9,0,3,6,957.21
2013,8,9,0,3,7,957.21
2013,8,9,0,3,8,957.21
2013,8,9,0,3,9,957.21
2013,8,9,0,3,10,957.21
2013,8,9,0,3,11,957.21
2013,8,9,0,3,12,956.62
2013,8,9,0,3,13,956.62
2013,8,9,0,3,14,963.79
2013,8,9,0,3,15,963.79
2013,8,9,0,3,16,962.97
2013,8,9,0,3,17,962.97
2013,8,9,0,3,18,962.97
2013,8,9,0,3,20,962.97
2013,8,9,0,3,21,962.97
2013,8,9,0,3,22,962.97
2013,8,9,0,3,23,962.97
